dataset,sample_id,method,status,safeguard_enabled,safeguard_used,native_k,native_mse,final_k,final_mse,extra_refit_count,final_source,repair_status,capacity,complete_ms
Synthetic,seed20000_sample496,dung_direct_knot_2017_adaptation,ok,True,True,16,0.0033139794695919438,16,0.0033139794695919438,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,485.86114996578544
Synthetic,seed20000_sample496,kang_sparse_2015_adaptation,ok,True,True,16,0.003362906880664443,16,0.003362906880664443,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,5.676096014212817
Synthetic,seed20000_sample496,luo_linf_de_2022_adaptation,ok,True,True,2,0.00413687234978551,16,0.0033496036735937676,43,residual_guided_augmentation,budget_exhausted_without_feasible_fit,16,581.1330380383879
Synthetic,seed20000_sample981,dung_direct_knot_2017_adaptation,ok,True,True,16,0.00310717509585806,16,0.002994045334420181,1,uniform_capacity_fallback,budget_exhausted_without_feasible_fit,16,499.89100999664515
Synthetic,seed20000_sample981,kang_sparse_2015_adaptation,ok,True,True,16,0.002994045334420181,16,0.002994045334420181,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,5.579708958975971
Synthetic,seed20000_sample981,luo_linf_de_2022_adaptation,ok,True,True,1,0.008968353635054334,16,0.002994045334420181,45,uniform_capacity_fallback,budget_exhausted_without_feasible_fit,16,535.3148200083524
Synthetic,seed20000_sample3769,dung_direct_knot_2017_adaptation,ok,True,True,16,0.0035937164571848736,16,0.0035431378869388553,1,uniform_capacity_fallback,budget_exhausted_without_feasible_fit,16,498.46571404486895
Synthetic,seed20000_sample3769,kang_sparse_2015_adaptation,ok,True,True,16,0.0035431378869388553,16,0.0035431378869388553,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,5.573565023951232
Synthetic,seed20000_sample3769,luo_linf_de_2022_adaptation,ok,True,True,1,0.008310744339260781,16,0.0034995216725725703,45,residual_guided_augmentation,budget_exhausted_without_feasible_fit,16,534.5633510150947
Synthetic,seed20000_sample1922,dung_direct_knot_2017_adaptation,ok,True,True,16,0.00353129172190466,16,0.00353129172190466,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,462.5097469543107
Synthetic,seed20000_sample1922,kang_sparse_2015_adaptation,ok,True,True,16,0.003722535491341075,16,0.003722535491341075,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,5.565950996242464
Synthetic,seed20000_sample1922,luo_linf_de_2022_adaptation,ok,True,True,1,0.006144546721182691,16,0.0036044262902138794,45,residual_guided_augmentation,budget_exhausted_without_feasible_fit,16,538.8461879920214
Synthetic,seed20000_sample1306,dung_direct_knot_2017_adaptation,ok,True,True,16,0.00395571238873628,16,0.00395571238873628,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,493.71352896559983
Synthetic,seed20000_sample1306,kang_sparse_2015_adaptation,ok,True,True,16,0.0041356295648082905,16,0.0041356295648082905,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,5.5629899725317955
Synthetic,seed20000_sample1306,luo_linf_de_2022_adaptation,ok,True,True,2,0.005330378265294683,16,0.0040491525761036035,43,residual_guided_augmentation,budget_exhausted_without_feasible_fit,16,580.0514309667051
Synthetic,seed20000_sample2647,dung_direct_knot_2017_adaptation,ok,True,True,16,0.003631682897209459,16,0.003631682897209459,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,494.9274599784985
Synthetic,seed20000_sample2647,kang_sparse_2015_adaptation,ok,True,True,16,0.003707811642643235,16,0.003707811642643235,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,5.548411980271339
Synthetic,seed20000_sample2647,luo_linf_de_2022_adaptation,ok,True,True,1,0.006400815069461844,16,0.0037001046194616596,45,residual_guided_augmentation,budget_exhausted_without_feasible_fit,16,541.8842919752933
Synthetic,seed20000_sample2880,dung_direct_knot_2017_adaptation,ok,True,True,16,0.003750353677938178,16,0.003750353677938178,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,521.5403130277991
Synthetic,seed20000_sample2880,kang_sparse_2015_adaptation,ok,True,True,16,0.003807981202725985,16,0.003807981202725985,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,5.66841900581494
Synthetic,seed20000_sample2880,luo_linf_de_2022_adaptation,ok,True,True,1,0.008592032669770438,16,0.0037749119017272017,45,residual_guided_augmentation,budget_exhausted_without_feasible_fit,16,538.1800950272009
Synthetic,seed20000_sample1149,dung_direct_knot_2017_adaptation,ok,True,True,16,0.004252767805143935,16,0.0040705824506214764,1,uniform_capacity_fallback,budget_exhausted_without_feasible_fit,16,508.7911509908736
Synthetic,seed20000_sample1149,kang_sparse_2015_adaptation,ok,True,True,16,0.0040705824506214764,16,0.0040705824506214764,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,5.579260992817581
Synthetic,seed20000_sample1149,luo_linf_de_2022_adaptation,ok,True,True,2,0.005717258080521508,16,0.0038100219382970744,43,residual_guided_augmentation,budget_exhausted_without_feasible_fit,16,580.5475419620052
Synthetic,seed20000_sample650,dung_direct_knot_2017_adaptation,ok,True,True,16,0.003861026665765724,16,0.003742264649576062,1,uniform_capacity_fallback,budget_exhausted_without_feasible_fit,16,477.1958239725791
Synthetic,seed20000_sample650,kang_sparse_2015_adaptation,ok,True,True,16,0.003742264649576062,16,0.003742264649576062,1,native_after_failed_safeguard,budget_exhausted_without_feasible_fit,16,5.5739430245012045
Synthetic,seed20000_sample650,luo_linf_de_2022_adaptation,ok,True,True,1,0.007431807435953405,16,0.003662692212749717,45,residual_guided_augmentation,budget_exhausted_without_feasible_fit,16,537.0621659676544
