sample_id,source_dataset,group_id,split,reference_point_count,model_point_count,deployment_mode,retained_internal_knots,final_internal_knots,normalized_input_refit_mse,normalized_reference_mse,normalized_reference_rms,normalized_point_distance_p95,normalized_point_distance_max,normalized_symmetric_chamfer_mse,normalized_hausdorff,original_unit_reference_mse,original_unit_reference_rms,network_batch_time_ms,network_amortized_time_ms,learned_retained_internal_knots,learned_internal_knots,learned_normalized_reference_mse,learned_normalized_reference_rms,certified_target_mse,certified_status,certified_threshold_satisfied,reference_certificate_valid,reference_certificate_scope,continuous_curve_guaranteed,globally_minimal_knot_count_guaranteed,certified_failure_reason,certified_full_column_rank,certified_expected_solver_rank,certified_solver_rank,certified_rank_safe_max_knots,certified_effective_max_knots,certified_supplied_initial_count,certified_sanitized_initial_count,certified_added_knot_count,certified_position_refinement_used,certified_interpolation_fallback_attempted,certified_interpolation_fallback_used,certified_tolerance_polyline_fallback_attempted,certified_tolerance_polyline_fallback_used,certified_tolerance_polyline_vertex_count,certified_tolerance_polyline_measured_mse,certified_tolerance_polyline_insertion_count,certified_tolerance_polyline_compaction_removed_count,certified_tolerance_polyline_exceeded_adaptive_max_knots,certified_polyline_exact_fallback_attempted,certified_polyline_exact_fallback_used,certified_polyline_exceeded_adaptive_max_knots,certified_final_control_point_count,certified_maximum_internal_knot_multiplicity,certified_refit_count,certified_insertion_candidate_evaluations,certified_position_refit_count,certified_endpoint_max_distance,certified_postprocess_time_ms
uji2_03996_stroke_00,uji_pen_characters_v2,tst_UPV_W21,test,57,192,certified,39,"[0.02525490259547749, 0.02525490259547749, 0.02525490259547749, 0.032162942228571176, 0.032162942228571176, 0.032162942228571176, 0.12595621127670378, 0.12595621127670378, 0.12595621127670378, 0.26922970856094997, 0.26922970856094997, 0.26922970856094997, 0.2895978797907975, 0.2895978797907975, 0.2895978797907975, 0.29976176015599343, 0.29976176015599343, 0.29976176015599343, 0.31740414080827367, 0.31740414080827367, 0.31740414080827367, 0.3551080217623225, 0.3551080217623225, 0.3551080217623225, 0.4026805989257356, 0.4026805989257356, 0.4026805989257356, 0.48176583765128234, 0.48176583765128234, 0.48176583765128234, 0.6170926579616335, 0.6170926579616335, 0.6170926579616335, 0.8689764414957889, 0.8689764414957889, 0.8689764414957889, 0.9815945008126081, 0.9815945008126081, 0.9815945008126081]",0.00017406030655521467,8.64606375974921e-06,0.002940418976906048,0.005566491742729279,0.007011977705242141,,,0.00019898983843049552,0.014106375807786191,34.69130001030862,2.168206250644289,13,"[0.16795586049556732, 0.238765150308609, 0.28559592366218567, 0.36034268140792847, 0.4674942195415497, 0.49479424953460693, 0.5492735505104065, 0.6083736419677734, 0.6370295286178589, 0.6734440326690674, 0.7391631007194519, 0.8169152140617371, 0.8959877490997314]",0.00031966354435621557,0.0178791371256058,1e-05,tolerance_polyline_fallback_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,,43,,53,28,13,13,26,False,False,False,True,True,15,8.646063759749206e-06,13,0,True,False,False,False,43,3,61,60,0,0.0,233.65849995752797
uji2_10985_stroke_00,uji_pen_characters_v2,tst_UPV_W57,test,49,192,certified,45,"[0.012343287434679414, 0.012343287434679414, 0.012343287434679414, 0.14340440807451507, 0.14340440807451507, 0.14340440807451507, 0.28246568632587976, 0.28246568632587976, 0.28246568632587976, 0.31593806266659785, 0.31593806266659785, 0.31593806266659785, 0.33781850340408665, 0.33781850340408665, 0.33781850340408665, 0.37668120508480635, 0.37668120508480635, 0.37668120508480635, 0.43112933207102205, 0.43112933207102205, 0.43112933207102205, 0.525248853144712, 0.525248853144712, 0.525248853144712, 0.5796388773892089, 0.5796388773892089, 0.5796388773892089, 0.6410867208944506, 0.6410867208944506, 0.6410867208944506, 0.6504482941262724, 0.6504482941262724, 0.6504482941262724, 0.6804702674411132, 0.6804702674411132, 0.6804702674411132, 0.7246299626733608, 0.7246299626733608, 0.7246299626733608, 0.780097736732803, 0.780097736732803, 0.780097736732803, 0.9910893861406631, 0.9910893861406631, 0.9910893861406631]",0.0002274342960292042,9.961023544101385e-06,0.003156108924625604,0.007011992372112953,0.007495243800596315,,,0.0001300378010071749,0.011403411814328855,34.69130001030862,2.168206250644289,16,"[0.18370164930820465, 0.22764739394187927, 0.2791265547275543, 0.31908464431762695, 0.3704630136489868, 0.41943880915641785, 0.45635390281677246, 0.47446492314338684, 0.5470547676086426, 0.6297010183334351, 0.6811079382896423, 0.7795807719230652, 0.7902495265007019, 0.8211857080459595, 0.840954601764679, 0.8954703211784363]",0.00046315823828114885,0.021521111455525453,1e-05,tolerance_polyline_fallback_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,,49,,45,28,16,16,29,False,False,False,True,True,17,9.961023544101342e-06,16,1,True,False,False,False,49,3,49,48,0,0.0,172.85739997169003
uji2_02636_stroke_01,uji_pen_characters_v2,tst_UJI_W14,test,18,192,certified,14,"[0.07270553251322415, 0.11658749393946422, 0.17364008892525015, 0.2370458396475478, 0.31230772373704135, 0.3941173662402579, 0.48004170980981425, 0.5651665447920354, 0.6472706513872983, 0.7233238554498865, 0.7927449428264416, 0.8519030766745646, 0.9014622749726161, 0.9402599626814344]",1.4573795134814839e-05,1.1790971103970744e-32,1.0858623809659649e-16,2.230696651751934e-16,2.2887833992611187e-16,,,6.187184155108151e-32,2.4874051047443296e-16,34.69130001030862,2.168206250644289,10,"[0.08976009488105774, 0.14811618626117706, 0.19742536544799805, 0.22351546585559845, 0.36818745732307434, 0.523039698600769, 0.6122711300849915, 0.6851729154586792, 0.8058807849884033, 0.9090762734413147]",3.607571280283687e-05,0.006006306086342659,1e-05,interpolation_fallback_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,18,18,14,14,10,10,4,False,True,True,False,False,,,0,0,False,False,False,False,18,1,2,0,0,0.0,7.7597000054083765
uji2_05204_stroke_01,uji_pen_characters_v2,tst_UPV_W27,test,4,192,certified,0,[],3.264423756233436e-05,9.437056727497457e-33,9.714451465470121e-17,1.5062373448257927e-16,1.5700924586837752e-16,,,2.3155021147457013e-34,1.5216774016675485e-17,34.69130001030862,2.168206250644289,15,"[0.16829103231430054, 0.22758561372756958, 0.27484482526779175, 0.3279911279678345, 0.38895508646965027, 0.4253261983394623, 0.4557088017463684, 0.504501223564148, 0.5867661237716675, 0.6366357803344727, 0.6754424571990967, 0.7170084714889526, 0.7809215188026428, 0.8086214661598206, 0.8374978303909302]",0.0003937198642037268,0.019842375467764104,1e-05,initial_reference_refit_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,4,4,0,0,15,0,0,False,False,False,False,False,,,0,0,False,False,False,False,4,0,1,0,0,0.0,4.310600052122027
uji2_05120_stroke_01,uji_pen_characters_v2,tst_UPV_W27,test,14,192,certified,10,"[0.08887186165056121, 0.13248963916561227, 0.1834231370763971, 0.2461005039762331, 0.31738903991462114, 0.4027045076069992, 0.4947406824967276, 0.6021695771721663, 0.7078451701530116, 0.8167179181972074]",3.222594570238824e-05,1.1519683427404589e-32,1.073297881643516e-16,1.8666107993948726e-16,2.237726045655905e-16,,,2.5835695256298e-32,1.6073486011534025e-16,34.69130001030862,2.168206250644289,7,"[0.2164597064256668, 0.3812564015388489, 0.47944149374961853, 0.5872586965560913, 0.7508839964866638, 0.8316327333450317, 0.8705528378486633]",0.00010161355708244343,0.010080355007758578,1e-05,interpolation_fallback_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,14,14,10,10,7,7,3,False,True,True,False,False,,,0,0,False,False,False,False,14,1,2,0,0,0.0,7.245499989949167
uji2_04485_stroke_00,uji_pen_characters_v2,tst_UPV_W24,test,20,192,certified,16,"[0.038399205015720854, 0.05850696846928446, 0.0851617889191308, 0.11628142211959243, 0.15675528166618447, 0.19966306158187885, 0.25518593560224057, 0.31946670103166264, 0.3954465751153767, 0.47541993619563433, 0.56374863048155, 0.653049566711165, 0.7407727834089819, 0.8213604109711948, 0.8886354391471457, 0.9408191720050917]",0.00010094285569660562,4.9168850420884035e-32,2.2174050243670874e-16,4.571568180641312e-16,6.684427777288335e-16,,,2.9091469462634886e-31,5.393650847305088e-16,34.69130001030862,2.168206250644289,3,"[0.24305331707000732, 0.3495655953884125, 0.7129500508308411]",0.0002344614953362018,0.015312135557661505,1e-05,interpolation_fallback_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,20,20,16,16,3,3,13,False,True,True,False,False,,,0,0,False,False,False,False,20,1,2,0,0,0.0,7.987499993760139
uji2_04562_stroke_00,uji_pen_characters_v2,tst_UPV_W24,test,44,192,certified,28,"[0.03422490826760091, 0.06234256761743871, 0.09515660542382921, 0.13258331486433583, 0.1724000587993329, 0.21178640122577777, 0.24679279382509287, 0.2798945355028476, 0.30240182378656, 0.34370184449266755, 0.3802151996909746, 0.41823818307601374, 0.45170955240038074, 0.4872523565204343, 0.5226459873272841, 0.5433726189736342, 0.5610434391649195, 0.5905028915428517, 0.6249193644326833, 0.682869351670294, 0.7192836419540032, 0.7558563594516163, 0.77995505921527, 0.7931206415969978, 0.8111299939867544, 0.8351983049012934, 0.8662054650324895, 0.9051464017586078]",1.0696537874166363e-05,6.428437527508537e-06,0.0025354363584023437,0.005956341882257429,0.006995085627906804,,,4.267996469199768e-05,0.006532990486140149,34.69130001030862,2.168206250644289,28,"[0.03738672286272049, 0.06621811538934708, 0.10002633929252625, 0.13842986524105072, 0.1781489998102188, 0.21648336946964264, 0.2507237493991852, 0.2831653356552124, 0.3051217198371887, 0.34492337703704834, 0.3805486559867859, 0.41797754168510437, 0.4518777132034302, 0.4872516691684723, 0.521852433681488, 0.5441155433654785, 0.5618844628334045, 0.5934131741523743, 0.6295234560966492, 0.6879832148551941, 0.7243363261222839, 0.7608187198638916, 0.7845348119735718, 0.7974969148635864, 0.8152806758880615, 0.8378838300704956, 0.8683243989944458, 0.9064688682556152]",2.6195949793035937e-05,0.0051181979048329045,1e-05,initial_reference_refit_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,32,32,40,28,28,28,0,False,False,False,False,False,,,0,0,False,False,False,False,32,1,1,0,0,0.0,4.579000000376254
uji2_05643_stroke_00,uji_pen_characters_v2,tst_UPV_W30,test,36,192,certified,63,"[0.026993545746285867, 0.026993545746285867, 0.026993545746285867, 0.04461079255044958, 0.04461079255044958, 0.04461079255044958, 0.07524263873824148, 0.07524263873824148, 0.07524263873824148, 0.11021901864979418, 0.11021901864979418, 0.11021901864979418, 0.22421080548592048, 0.22421080548592048, 0.22421080548592048, 0.315699951955015, 0.315699951955015, 0.315699951955015, 0.44583743900695044, 0.44583743900695044, 0.44583743900695044, 0.4620335150576215, 0.4620335150576215, 0.4620335150576215, 0.48493827781194276, 0.48493827781194276, 0.48493827781194276, 0.524986758609933, 0.524986758609933, 0.524986758609933, 0.6210069821041193, 0.6210069821041193, 0.6210069821041193, 0.6879411952550412, 0.6879411952550412, 0.6879411952550412, 0.7157964488157387, 0.7157964488157387, 0.7157964488157387, 0.7436516736809898, 0.7436516736809898, 0.7436516736809898, 0.7700103885115414, 0.7700103885115414, 0.7700103885115414, 0.7938256874519047, 0.7938256874519047, 0.7938256874519047, 0.8169188429741752, 0.8169188429741752, 0.8169188429741752, 0.8386772173765993, 0.8386772173765993, 0.8386772173765993, 0.8640925976970902, 0.8640925976970902, 0.8640925976970902, 0.8829202446493023, 0.8829202446493023, 0.8829202446493023, 0.9415908803154233, 0.9415908803154233, 0.9415908803154233]",5.757371367020043e-05,9.013782441392351e-06,0.0030022961948136216,0.007720907717319263,0.008900882303084738,,,3.429171599133709e-05,0.005855912908448784,34.69130001030862,2.168206250644289,16,"[0.11225642263889313, 0.14766496419906616, 0.18335001170635223, 0.2357170730829239, 0.31418436765670776, 0.32707488536834717, 0.4235092103481293, 0.47182393074035645, 0.4963555634021759, 0.5566375851631165, 0.608483076095581, 0.6419474482536316, 0.6773656606674194, 0.7198951840400696, 0.7868730425834656, 0.8412679433822632]",0.00017667341109127316,0.013291855065839122,1e-05,tolerance_polyline_fallback_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,,67,,32,28,16,16,47,False,False,False,True,True,23,9.013782441392347e-06,22,1,True,False,False,False,67,3,49,48,0,1.3877787807814457e-17,180.19859999185428
uji2_10987_stroke_03,uji_pen_characters_v2,tst_UPV_W57,test,6,192,certified,2,"[0.166371182329747, 0.7505030781331967]",4.9643717100720405e-06,2.409418607509448e-33,4.9085828988715755e-17,8.893340110444047e-17,1.0007415106216802e-16,,,6.842028999617204e-34,2.6157272410588235e-17,34.69130001030862,2.168206250644289,9,"[0.16846908628940582, 0.21208536624908447, 0.24790433049201965, 0.3108917772769928, 0.3468276858329773, 0.3805231750011444, 0.4738881289958954, 0.5779063701629639, 0.7488381862640381]",2.0173264924972637e-05,0.004491465788022062,1e-05,initial_reference_refit_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,6,6,2,2,9,2,0,False,False,False,False,False,,,0,0,False,False,False,False,6,1,1,0,0,0.0,4.593000048771501
uji2_09299_stroke_00,uji_pen_characters_v2,tst_UPV_W48,test,61,192,certified,126,"[0.030611311590923618, 0.030611311590923618, 0.030611311590923618, 0.047505233995039656, 0.047505233995039656, 0.047505233995039656, 0.06346405535141027, 0.06346405535141027, 0.06346405535141027, 0.07819305132874314, 0.07819305132874314, 0.07819305132874314, 0.08519217592169795, 0.08519217592169795, 0.08519217592169795, 0.09359979880857322, 0.09359979880857322, 0.09359979880857322, 0.1205908388669996, 0.1205908388669996, 0.1205908388669996, 0.1511395365919286, 0.1511395365919286, 0.1511395365919286, 0.1665389789746865, 0.1665389789746865, 0.1665389789746865, 0.1808334961654635, 0.1808334961654635, 0.1808334961654635, 0.19351939776262586, 0.19351939776262586, 0.19351939776262586, 0.20491002096581257, 0.20491002096581257, 0.20491002096581257, 0.21655727205319902, 0.21655727205319902, 0.21655727205319902, 0.2287549377791537, 0.2287549377791537, 0.2287549377791537, 0.2668683026146881, 0.2668683026146881, 0.2668683026146881, 0.27179111687624513, 0.27179111687624513, 0.27179111687624513, 0.2882141769117266, 0.2882141769117266, 0.2882141769117266, 0.29357300781460205, 0.29357300781460205, 0.29357300781460205, 0.3004598594354214, 0.3004598594354214, 0.3004598594354214, 0.3233632742684041, 0.3233632742684041, 0.3233632742684041, 0.3397658208738742, 0.3397658208738742, 0.3397658208738742, 0.37939307798513955, 0.37939307798513955, 0.37939307798513955, 0.4238761690326406, 0.4238761690326406, 0.4238761690326406, 0.44529026083945306, 0.44529026083945306, 0.44529026083945306, 0.46601357593473414, 0.46601357593473414, 0.46601357593473414, 0.48576575901997443, 0.48576575901997443, 0.48576575901997443, 0.5040062337823181, 0.5040062337823181, 0.5040062337823181, 0.5231419129077042, 0.5231419129077042, 0.5231419129077042, 0.543051355129264, 0.543051355129264, 0.543051355129264, 0.5652270882381094, 0.5652270882381094, 0.5652270882381094, 0.5918387378376548, 0.5918387378376548, 0.5918387378376548, 0.621673238603724, 0.621673238603724, 0.621673238603724, 0.6557499217759286, 0.6557499217759286, 0.6557499217759286, 0.690604205492147, 0.690604205492147, 0.690604205492147, 0.7272255832639295, 0.7272255832639295, 0.7272255832639295, 0.7618695267422777, 0.7618695267422777, 0.7618695267422777, 0.7955935532775628, 0.7955935532775628, 0.7955935532775628, 0.8273572101393967, 0.8273572101393967, 0.8273572101393967, 0.8582203572691556, 0.8582203572691556, 0.8582203572691556, 0.8905596833026701, 0.8905596833026701, 0.8905596833026701, 0.9251548493186805, 0.9251548493186805, 0.9251548493186805, 0.9630800441742333, 0.9630800441742333, 0.9630800441742333]",5.4220785214559585e-05,9.825340214618884e-06,0.003134539872871118,0.008413465206635905,0.009750339547089709,,,0.00012972220053407462,0.011389565423407279,34.69130001030862,2.168206250644289,27,"[0.04789189249277115, 0.07578695565462112, 0.1115109920501709, 0.15135557949543, 0.18952958285808563, 0.22167764604091644, 0.25214892625808716, 0.28944477438926697, 0.32393985986709595, 0.35294684767723083, 0.38385555148124695, 0.41606730222702026, 0.4484414756298065, 0.47896063327789307, 0.5080450177192688, 0.5382877588272095, 0.5671990513801575, 0.5975188612937927, 0.6252419352531433, 0.642546534538269, 0.6719530820846558, 0.7319789528846741, 0.7693989276885986, 0.7931815981864929, 0.8145745396614075, 0.8433218598365784, 0.8645648956298828]",0.00012937331496116333,0.011374239093722417,1e-05,tolerance_polyline_fallback_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,,130,,57,28,27,27,99,False,False,False,True,True,44,9.825340214618913e-06,43,1,True,False,False,False,130,3,5,4,0,0.0,73.69310001377016
uji2_03437_stroke_00,uji_pen_characters_v2,tst_UPV_W18,test,59,192,certified,23,"[0.08183898321141111, 0.1320285610491615, 0.1943918965664446, 0.2370664517907876, 0.2821851764988098, 0.3277362319737458, 0.36233181888758553, 0.4113071162454491, 0.43907885594467744, 0.45553593594073816, 0.4916982295271992, 0.5223105709287141, 0.563833449713083, 0.5993846777639645, 0.6529598111521877, 0.6796713422488817, 0.7121318264638697, 0.7180606347564736, 0.7538103391686248, 0.7892118862196985, 0.8247134467671551, 0.8638376896963965, 0.9889578899742957]",2.5304549833661023e-05,6.960546426840663e-06,0.0026382847509017412,0.00559425336541823,0.007707347921250166,,,0.00010776659634322495,0.010381069132956632,34.69130001030862,2.168206250644289,21,"[0.07834091037511826, 0.125231072306633, 0.18626202642917633, 0.229873389005661, 0.2754895091056824, 0.32171106338500977, 0.35890597105026245, 0.40786316990852356, 0.44763270020484924, 0.48360225558280945, 0.5144026279449463, 0.555304229259491, 0.5912262797355652, 0.647590696811676, 0.6767942309379578, 0.7100574374198914, 0.7165026664733887, 0.7529575228691101, 0.7888253927230835, 0.8243520855903625, 0.8627656698226929]",3.843197889856338e-05,0.0061993531032329,1e-05,adaptive_insertion_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,27,27,55,28,21,21,2,False,False,False,False,False,,,0,0,False,False,False,False,27,1,9,8,0,0.0,35.35120002925396
uji2_08655_stroke_00,uji_pen_characters_v2,tst_UPV_W45,test,72,192,certified,57,"[0.01608518281073861, 0.01608518281073861, 0.01608518281073861, 0.04759934940043175, 0.04759934940043175, 0.04759934940043175, 0.059916237090780276, 0.059916237090780276, 0.059916237090780276, 0.0685380120627178, 0.0685380120627178, 0.0685380120627178, 0.1031433140400499, 0.1031433140400499, 0.1031433140400499, 0.13215798560483713, 0.13215798560483713, 0.13215798560483713, 0.24910025538645258, 0.24910025538645258, 0.24910025538645258, 0.3022053927566867, 0.3022053927566867, 0.3022053927566867, 0.3408985627977506, 0.3408985627977506, 0.3408985627977506, 0.6958800715252296, 0.6958800715252296, 0.6958800715252296, 0.7310096709537027, 0.7310096709537027, 0.7310096709537027, 0.7470540599401936, 0.7470540599401936, 0.7470540599401936, 0.7609306630894533, 0.7609306630894533, 0.7609306630894533, 0.8027913110416951, 0.8027913110416951, 0.8027913110416951, 0.8370390126559705, 0.8370390126559705, 0.8370390126559705, 0.8794263813242943, 0.8794263813242943, 0.8794263813242943, 0.946627078329382, 0.946627078329382, 0.946627078329382, 0.9782060046250991, 0.9782060046250991, 0.9782060046250991, 0.9936499879114105, 0.9936499879114105, 0.9936499879114105]",0.00017675632971509746,9.83619229601405e-06,0.0031362704436980636,0.006577087282884663,0.008899599117292245,,,0.0002229005223964444,0.014929853395008418,35.49500001827255,2.2184375011420343,16,"[0.1276647448539734, 0.19709289073944092, 0.22199766337871552, 0.25542008876800537, 0.30884072184562683, 0.3643742501735687, 0.4547303318977356, 0.5129635334014893, 0.556072473526001, 0.6068495512008667, 0.6480219960212708, 0.6855778694152832, 0.7485995888710022, 0.8035128712654114, 0.8592265844345093, 0.9129692316055298]",0.0004418693676870901,0.0210206890393034,1e-05,tolerance_polyline_fallback_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,,61,,68,28,16,16,41,False,False,False,True,True,21,9.83619229601422e-06,20,1,True,False,False,False,61,3,49,48,0,0.0,215.30450001591817
uji2_06218_stroke_00,uji_pen_characters_v2,tst_UPV_W33,test,40,192,certified,12,"[0.033878989331728726, 0.08637714973070815, 0.08664253751152097, 0.23883476456848077, 0.37296679786727216, 0.44273688044173193, 0.5707976570423798, 0.683279868071278, 0.7583882059747905, 0.7897184151670583, 0.8410008597104548, 0.9891428376496552]",3.150777346622583e-05,8.20237414930685e-06,0.0028639787271044544,0.004730295026953068,0.0060704007791907945,,,0.00021813801641292602,0.014769496146210474,35.49500001827255,2.2184375011420343,8,"[0.2374933809041977, 0.3724862337112427, 0.44274672865867615, 0.5726646184921265, 0.6869806051254272, 0.7627747654914856, 0.7945130467414856, 0.8458908796310425]",6.6710861961201e-05,0.008167671758904186,1e-05,adaptive_insertion_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,16,16,36,28,8,8,4,False,False,False,False,False,,,0,0,False,False,False,False,16,1,17,16,0,0.0,52.17749997973442
uji2_06240_stroke_00,uji_pen_characters_v2,tst_UPV_W33,test,17,192,certified,13,"[0.08318603376504735, 0.13548827559514345, 0.2028510660110001, 0.28301593784258333, 0.3748503127960765, 0.4731572658461807, 0.5713923254368574, 0.6631325300810138, 0.7440609868891143, 0.8131723982813193, 0.8673761614151472, 0.9071706986252156, 0.9365670425543838]",3.731458783207182e-05,5.933740594283505e-33,7.703077692898796e-17,1.1526571017178248e-16,1.1857187100668868e-16,,,6.161770219750675e-32,2.4822913245126314e-16,35.49500001827255,2.2184375011420343,3,"[0.5018972754478455, 0.813703179359436, 0.8985243439674377]",9.13286367969741e-05,0.009556601738953764,1e-05,interpolation_fallback_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,17,17,13,13,3,3,10,False,True,True,False,False,,,0,0,False,False,False,False,17,1,2,0,0,0.0,8.43769998755306
uji2_02341_stroke_00,uji_pen_characters_v2,tst_UJI_W13,test,42,192,certified,26,"[0.05572289522394708, 0.06109720659019005, 0.10522522233308597, 0.11317759984787151, 0.17911020277320622, 0.20300259295778603, 0.20916103141033623, 0.24137226512386925, 0.26847263041324004, 0.26987159925090165, 0.2810125827723699, 0.3539773297275791, 0.41721811519512214, 0.4526106055368027, 0.4775332866784898, 0.5274944549650266, 0.5606295289263646, 0.6074415649106072, 0.6310534297679896, 0.7147584261894481, 0.7694541119452312, 0.7905762742782029, 0.8043541152094377, 0.8323646469940941, 0.8912644010411238, 0.9142183716155603]",6.120679507450772e-05,7.373372379605966e-06,0.0027153954370599444,0.005996098781019725,0.008443240237294838,,,8.758462132227124e-05,0.009358665573802242,35.49500001827255,2.2184375011420343,18,"[0.051639534533023834, 0.10549406707286835, 0.1769840121269226, 0.20183065533638, 0.2674981355667114, 0.3511509895324707, 0.4164382517337799, 0.45265042781829834, 0.4782334268093109, 0.5291333198547363, 0.5618347525596619, 0.6093369722366333, 0.6327535510063171, 0.7156710624694824, 0.7702656984329224, 0.7911741137504578, 0.8051400780677795, 0.8330824375152588]",0.00010913087417389921,0.010446572364842891,1e-05,adaptive_insertion_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,30,30,38,28,18,18,8,False,False,False,False,False,,,0,0,False,False,False,False,30,1,33,32,0,0.0,96.2386000319384
uji2_02914_stroke_00,uji_pen_characters_v2,tst_UJI_W16,test,65,192,certified,23,"[0.09380601492553303, 0.11585679134063906, 0.17788073191030865, 0.21885102297491998, 0.23727541022073584, 0.26752963805801255, 0.31951527025950754, 0.38905638853039115, 0.4270236590653318, 0.45781463393012534, 0.49124835551607005, 0.5234984207651379, 0.5644665899416023, 0.6206033854579925, 0.654872886185411, 0.6921850602529603, 0.7093726037341316, 0.7492415793860694, 0.7884538463145131, 0.8035134031072408, 0.8303355203073037, 0.865377181421512, 0.9038140263222292]",2.255896107874028e-05,9.326993373715043e-06,0.00305401266757606,0.006678225844565718,0.010487630937563766,,,7.514983099689905e-05,0.008668900218418658,35.49500001827255,2.2184375011420343,22,"[0.11737573146820068, 0.17749491333961487, 0.2192283719778061, 0.23763670027256012, 0.2690674960613251, 0.31924086809158325, 0.380820095539093, 0.4181636869907379, 0.4461570084095001, 0.47704634070396423, 0.5068437457084656, 0.5476007461547852, 0.6030977368354797, 0.6382385492324829, 0.6787088513374329, 0.7000386714935303, 0.7414798736572266, 0.7810466885566711, 0.7968754172325134, 0.8249490857124329, 0.8608227372169495, 0.9006849527359009]",4.138359447459325e-05,0.006433008197926787,1e-05,adaptive_insertion_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,27,27,61,28,22,22,1,False,False,False,False,False,,,0,0,False,False,False,False,27,1,5,4,0,0.0,19.24019999569282
uji2_05056_stroke_00,uji_pen_characters_v2,tst_UPV_W27,test,81,192,certified,28,"[0.04675047341729445, 0.07760119563287245, 0.11682333908590155, 0.16475898543828174, 0.20417613054908268, 0.2387387570306567, 0.28836287233930274, 0.3310200815648313, 0.3704469065032095, 0.4005077575916216, 0.4256817414349831, 0.4505816089091688, 0.47762690463461294, 0.5119232873273868, 0.5352306606471116, 0.5501251566156338, 0.5763822705200394, 0.6141232124517612, 0.6609125610584806, 0.7083925097669898, 0.749792403155448, 0.7823812608983068, 0.7987229597576655, 0.805501343927483, 0.8204352736222028, 0.8358531572053394, 0.8591677812634739, 0.8999589951878463]",2.9607188388146323e-05,9.508066673427795e-06,0.0030835153110415708,0.005762258701102,0.006864508858765532,,,0.00020603080627855928,0.01435377324185384,35.49500001827255,2.2184375011420343,26,"[0.04744766280055046, 0.07906914502382278, 0.1189931109547615, 0.16717380285263062, 0.20802830159664154, 0.24651485681533813, 0.29490435123443604, 0.3361188471317291, 0.37207287549972534, 0.40214067697525024, 0.4291169345378876, 0.4558868110179901, 0.4840633273124695, 0.5167476534843445, 0.5516281127929688, 0.579920768737793, 0.6178876161575317, 0.664918065071106, 0.712492048740387, 0.7539454102516174, 0.7867739200592041, 0.8040615916252136, 0.8247434496879578, 0.8405001759529114, 0.862983226776123, 0.9028418064117432]",5.3703453699795734e-05,0.007328264030436931,1e-05,adaptive_insertion_pass,True,True,measured mean squared Euclidean error on the supplied normalized ordered reference points; not a continuous-curve or global-minimality guarantee,False,False,,True,32,32,77,28,26,26,2,False,False,False,False,False,,,0,0,False,False,False,False,32,1,9,8,0,0.0,34.025900007691234
